trade_num,entry_time,exit_time,exit_reason,applied_sl_pts,actual_pnl,simulated_pnl,savings,regression_active
2189,2025-10-31 11:38:21,2025-10-31 11:40:02,Take Profit 1,15.0,1183.54,1183.54,0.0,False
2190,2025-10-31 11:38:21,2025-10-31 11:40:44,Trailing Stop,15.0,342.35,342.35,0.0,False
2191,2025-10-31 11:38:21,2025-10-31 11:40:44,Trailing Stop,10.0,342.35,342.35,0.0,True
2192,2025-10-31 11:38:21,2025-10-31 11:40:44,Trailing Stop,5.0,342.35,342.35,0.0,True
2193,2025-10-31 11:41:30,2025-10-31 11:44:17,Take Profit 1,5.0,738.73,738.73,0.0,True
2194,2025-10-31 11:41:30,2025-10-31 11:44:17,Take Profit 1,15.0,738.73,738.73,0.0,False
2195,2025-10-31 11:41:30,2025-10-31 11:44:17,Take Profit 1,15.0,738.73,738.73,0.0,False
2196,2025-10-31 11:41:30,2025-10-31 11:45:48,Trailing Stop,15.0,152.46,152.46,0.0,False
2197,2025-10-31 11:41:30,2025-10-31 11:45:48,Trailing Stop,10.0,152.46,152.46,0.0,True
2198,2025-10-31 11:41:30,2025-10-31 11:45:48,Trailing Stop,5.0,152.46,152.46,0.0,True
2199,2025-10-31 11:44:53,2025-10-31 11:45:53,Take Profit 1,5.0,1128.85,1128.85,0.0,True
2200,2025-10-31 11:44:53,2025-10-31 11:45:53,Take Profit 1,15.0,1128.85,1128.85,0.0,False
2201,2025-10-31 11:44:53,2025-10-31 11:45:53,Take Profit 1,15.0,1128.85,1128.85,0.0,False
2202,2025-10-31 11:44:53,2025-10-31 11:47:35,Take Profit 2,15.0,1779.41,1779.41,0.0,False
2203,2025-10-31 11:44:53,2025-10-31 11:47:35,Take Profit 2,15.0,1779.41,1779.41,0.0,False
2204,2025-10-31 11:44:53,2025-10-31 11:47:35,Take Profit 2,15.0,1779.41,1779.41,0.0,False
2205,2025-10-31 11:44:53,2025-10-31 11:48:32,Trailing Stop,15.0,2674.38,2674.38,0.0,False
2206,2025-10-31 11:44:53,2025-10-31 11:48:32,Trailing Stop,10.0,2674.38,2674.38,0.0,True
2207,2025-10-31 11:44:53,2025-10-31 11:48:32,Trailing Stop,5.0,2674.38,2674.38,0.0,True
2208,2025-10-31 11:50:47,2025-10-31 11:51:47,Take Profit 1,5.0,761.97,761.97,0.0,True
2209,2025-10-31 11:50:47,2025-10-31 11:51:47,Take Profit 1,15.0,761.97,761.97,0.0,False
2210,2025-10-31 11:50:47,2025-10-31 11:51:47,Take Profit 1,15.0,761.97,761.97,0.0,False
2211,2025-10-31 11:50:23,2025-10-31 11:52:20,Stop Loss,15.0,-9167.71,-9167.71,0.0,False
2212,2025-10-31 11:50:23,2025-10-31 11:52:20,Stop Loss,10.0,-9167.71,-6111.8066666666655,3055.9033333333336,True
2213,2025-10-31 11:50:23,2025-10-31 11:52:20,Stop Loss,5.0,-9167.71,-3055.9033333333327,6111.806666666666,True
2214,2025-10-31 11:50:47,2025-10-31 11:52:42,Take Profit 2,5.0,898.15,898.15,0.0,True
2215,2025-10-31 11:50:47,2025-10-31 11:52:42,Take Profit 2,15.0,898.15,898.15,0.0,False
2216,2025-10-31 11:50:47,2025-10-31 11:52:42,Take Profit 2,15.0,898.15,898.15,0.0,False
2217,2025-10-31 11:50:47,2025-10-31 11:53:02,Take Profit 3,15.0,1179.22,1179.22,0.0,False
2218,2025-10-31 11:50:47,2025-10-31 11:53:02,Take Profit 3,15.0,1179.22,1179.22,0.0,False
2219,2025-10-31 11:50:47,2025-10-31 11:53:02,Take Profit 3,15.0,1179.22,1179.22,0.0,False
2220,2025-10-31 11:50:47,2025-10-31 11:56:48,Trailing Stop,15.0,830.7,830.7,0.0,False
2221,2025-10-31 11:50:47,2025-10-31 11:56:48,Trailing Stop,10.0,830.7,830.7,0.0,True
2222,2025-10-31 11:50:47,2025-10-31 11:56:48,Trailing Stop,5.0,830.7,830.7,0.0,True
2223,2025-10-31 11:57:18,2025-10-31 11:59:46,Take Profit 1,5.0,768.09,768.09,0.0,True
2224,2025-10-31 11:57:18,2025-10-31 11:59:46,Take Profit 1,15.0,768.09,768.09,0.0,False
2225,2025-10-31 11:57:18,2025-10-31 11:59:46,Take Profit 1,15.0,768.09,768.09,0.0,False
2226,2025-10-31 11:57:18,2025-10-31 12:00:51,Trailing Stop,15.0,803.6,803.6,0.0,False
2227,2025-10-31 11:57:18,2025-10-31 12:00:51,Trailing Stop,10.0,803.6,803.6,0.0,True
2228,2025-10-31 11:57:18,2025-10-31 12:00:51,Trailing Stop,5.0,803.6,803.6,0.0,True
2229,2025-10-31 11:56:39,2025-10-31 12:04:24,Stop Loss,5.0,-10339.93,-3446.6433333333334,6893.286666666667,True
2230,2025-10-31 11:56:39,2025-10-31 12:04:24,Stop Loss,5.0,-10339.93,-3446.6433333333334,6893.286666666667,True
2231,2025-10-31 11:56:39,2025-10-31 12:04:24,Stop Loss,5.0,-10339.93,-3446.6433333333334,6893.286666666667,True
2232,2025-10-31 12:05:25,2025-10-31 12:09:19,Take Profit 1,5.0,1107.76,1107.76,0.0,True
2233,2025-10-31 12:05:25,2025-10-31 12:09:19,Take Profit 1,15.0,1107.76,1107.76,0.0,False
2234,2025-10-31 12:05:25,2025-10-31 12:09:19,Take Profit 1,15.0,1107.76,1107.76,0.0,False
2235,2025-10-31 12:05:25,2025-10-31 12:09:59,Trailing Stop,15.0,-8.79,-8.79,0.0,False
2236,2025-10-31 12:05:25,2025-10-31 12:09:59,Trailing Stop,10.0,-8.79,-5.859999999999999,2.9299999999999997,True
2237,2025-10-31 12:05:25,2025-10-31 12:09:59,Trailing Stop,5.0,-8.79,-2.9299999999999997,5.859999999999999,True
2238,2025-10-31 12:02:27,2025-10-31 12:12:28,Take Profit 1,5.0,759.94,759.94,0.0,True
2239,2025-10-31 12:02:27,2025-10-31 12:12:28,Take Profit 1,15.0,759.94,759.94,0.0,False
2240,2025-10-31 12:02:27,2025-10-31 12:12:28,Take Profit 1,15.0,759.94,759.94,0.0,False
2241,2025-10-31 12:02:27,2025-10-31 12:12:45,Trailing Stop,15.0,94.32,94.32,0.0,False
2242,2025-10-31 12:02:27,2025-10-31 12:12:45,Trailing Stop,10.0,94.32,94.32,0.0,True
2243,2025-10-31 12:02:27,2025-10-31 12:12:45,Trailing Stop,5.0,94.32,94.32,0.0,True
2244,2025-10-31 12:13:20,2025-10-31 12:13:58,Take Profit 1,5.0,1095.74,1095.74,0.0,True
2245,2025-10-31 12:13:20,2025-10-31 12:13:58,Take Profit 1,15.0,1095.74,1095.74,0.0,False
2246,2025-10-31 12:13:20,2025-10-31 12:13:58,Take Profit 1,15.0,1095.74,1095.74,0.0,False
2247,2025-10-31 12:13:20,2025-10-31 12:14:51,Take Profit 2,15.0,1944.72,1944.72,0.0,False
2248,2025-10-31 12:13:20,2025-10-31 12:14:51,Take Profit 2,15.0,1944.72,1944.72,0.0,False
2249,2025-10-31 12:13:20,2025-10-31 12:14:51,Take Profit 2,15.0,1944.72,1944.72,0.0,False
2250,2025-10-31 12:13:20,2025-10-31 12:15:03,Trailing Stop,15.0,1320.59,1320.59,0.0,False
2251,2025-10-31 12:13:20,2025-10-31 12:15:03,Trailing Stop,10.0,1320.59,1320.59,0.0,True
2252,2025-10-31 12:13:20,2025-10-31 12:15:03,Trailing Stop,5.0,1320.59,1320.59,0.0,True
2253,2025-10-31 12:18:17,2025-10-31 12:19:00,Take Profit 1,5.0,754.05,754.05,0.0,True
2254,2025-10-31 12:18:17,2025-10-31 12:19:00,Take Profit 1,15.0,754.05,754.05,0.0,False
2255,2025-10-31 12:18:17,2025-10-31 12:19:00,Take Profit 1,15.0,754.05,754.05,0.0,False
2256,2025-10-31 12:18:17,2025-10-31 12:20:44,Trailing Stop,15.0,833.53,833.53,0.0,False
2257,2025-10-31 12:18:17,2025-10-31 12:20:44,Trailing Stop,10.0,833.53,833.53,0.0,True
2258,2025-10-31 12:18:17,2025-10-31 12:20:44,Trailing Stop,5.0,833.53,833.53,0.0,True
2259,2025-10-31 12:17:30,2025-10-31 12:23:15,Take Profit 1,5.0,1431.63,1431.63,0.0,True
2260,2025-10-31 12:17:30,2025-10-31 12:23:15,Take Profit 1,15.0,1431.63,1431.63,0.0,False
2261,2025-10-31 12:17:30,2025-10-31 12:23:15,Take Profit 1,15.0,1431.63,1431.63,0.0,False
2262,2025-10-31 12:21:48,2025-10-31 12:25:18,Stop Loss,15.0,-6801.33,-6801.33,0.0,False
2263,2025-10-31 12:21:48,2025-10-31 12:25:18,Stop Loss,10.0,-6801.33,-4534.219999999999,2267.1100000000006,True
2264,2025-10-31 12:21:48,2025-10-31 12:25:18,Stop Loss,5.0,-6801.33,-2267.1099999999997,4534.22,True
2265,2025-10-31 12:17:30,2025-10-31 12:26:00,Trailing Stop,5.0,1542.83,1542.83,0.0,True
2266,2025-10-31 12:17:30,2025-10-31 12:26:00,Trailing Stop,5.0,1542.83,1542.83,0.0,True
2267,2025-10-31 12:17:30,2025-10-31 12:26:00,Trailing Stop,5.0,1542.83,1542.83,0.0,True
2268,2025-10-31 12:28:33,2025-10-31 12:33:03,Take Profit 1,5.0,1452.77,1452.77,0.0,True
2269,2025-10-31 12:28:33,2025-10-31 12:33:03,Take Profit 1,15.0,1452.77,1452.77,0.0,False
2270,2025-10-31 12:28:33,2025-10-31 12:33:03,Take Profit 1,15.0,1452.77,1452.77,0.0,False
2271,2025-10-31 12:28:33,2025-10-31 12:33:14,Trailing Stop,15.0,341.37,341.37,0.0,False
2272,2025-10-31 12:28:33,2025-10-31 12:33:14,Trailing Stop,10.0,341.37,341.37,0.0,True
2273,2025-10-31 12:28:33,2025-10-31 12:33:14,Trailing Stop,5.0,341.37,341.37,0.0,True
2274,2025-10-31 12:37:42,2025-10-31 12:38:47,Take Profit 1,5.0,784.82,784.82,0.0,True
2275,2025-10-31 12:37:42,2025-10-31 12:38:47,Take Profit 1,15.0,784.82,784.82,0.0,False
2276,2025-10-31 12:37:42,2025-10-31 12:38:47,Take Profit 1,15.0,784.82,784.82,0.0,False
2277,2025-10-31 12:36:56,2025-10-31 12:40:03,Stop Loss,15.0,-9649.68,-9649.68,0.0,False
2278,2025-10-31 12:36:56,2025-10-31 12:40:03,Stop Loss,10.0,-9649.68,-6433.12,3216.5600000000004,True
2279,2025-10-31 12:36:56,2025-10-31 12:40:03,Stop Loss,5.0,-9649.68,-3216.56,6433.120000000001,True
2280,2025-10-31 12:37:42,2025-10-31 12:40:13,Trailing Stop,5.0,385.4,385.4,0.0,True
2281,2025-10-31 12:37:42,2025-10-31 12:40:13,Trailing Stop,5.0,385.4,385.4,0.0,True
2282,2025-10-31 12:37:42,2025-10-31 12:40:13,Trailing Stop,5.0,385.4,385.4,0.0,True
2283,2025-10-31 12:42:02,2025-10-31 13:04:44,Take Profit 1,15.0,844.15,844.15,0.0,False
2284,2025-10-31 12:42:02,2025-10-31 13:04:44,Take Profit 1,15.0,844.15,844.15,0.0,False
2285,2025-10-31 12:42:02,2025-10-31 13:04:44,Take Profit 1,15.0,844.15,844.15,0.0,False
2286,2025-10-31 12:43:41,2025-10-31 13:04:50,Stop Loss,15.0,-8151.26,-8151.26,0.0,False
2287,2025-10-31 12:43:41,2025-10-31 13:04:50,Stop Loss,10.0,-8151.26,-5434.173333333333,2717.086666666667,True
2288,2025-10-31 12:43:41,2025-10-31 13:04:50,Stop Loss,5.0,-8151.26,-2717.0866666666666,5434.173333333334,True
2289,2025-10-31 12:42:02,2025-10-31 13:06:41,Trailing Stop,5.0,985.16,985.16,0.0,True
2290,2025-10-31 12:42:02,2025-10-31 13:06:41,Trailing Stop,5.0,985.16,985.16,0.0,True
2291,2025-10-31 12:42:02,2025-10-31 13:06:41,Trailing Stop,5.0,985.16,985.16,0.0,True
2292,2025-10-31 13:06:36,2025-10-31 13:14:38,Take Profit 1,5.0,812.7,812.7,0.0,True
2293,2025-10-31 13:06:36,2025-10-31 13:14:38,Take Profit 1,15.0,812.7,812.7,0.0,False
2294,2025-10-31 13:06:36,2025-10-31 13:14:38,Take Profit 1,15.0,812.7,812.7,0.0,False
2295,2025-10-31 13:06:36,2025-10-31 13:18:00,Trailing Stop,15.0,588.93,588.93,0.0,False
2296,2025-10-31 13:06:36,2025-10-31 13:18:00,Trailing Stop,10.0,588.93,588.93,0.0,True
2297,2025-10-31 13:06:36,2025-10-31 13:18:00,Trailing Stop,5.0,588.93,588.93,0.0,True
2298,2025-10-31 13:07:11,2025-10-31 13:22:36,Stop Loss,5.0,-5667.72,-1889.24,3778.4800000000005,True
2299,2025-10-31 13:07:11,2025-10-31 13:22:36,Stop Loss,5.0,-5667.72,-1889.24,3778.4800000000005,True
2300,2025-10-31 13:07:11,2025-10-31 13:22:36,Stop Loss,5.0,-5667.72,-1889.24,3778.4800000000005,True
2301,2025-10-31 13:22:10,2025-10-31 13:24:49,Take Profit 1,5.0,819.39,819.39,0.0,True
2302,2025-10-31 13:22:10,2025-10-31 13:24:49,Take Profit 1,15.0,819.39,819.39,0.0,False
2303,2025-10-31 13:22:10,2025-10-31 13:24:49,Take Profit 1,15.0,819.39,819.39,0.0,False
2304,2025-10-31 13:22:10,2025-10-31 13:25:47,Take Profit 2,15.0,1808.76,1808.76,0.0,False
2305,2025-10-31 13:22:10,2025-10-31 13:25:47,Take Profit 2,15.0,1808.76,1808.76,0.0,False
2306,2025-10-31 13:22:10,2025-10-31 13:25:47,Take Profit 2,15.0,1808.76,1808.76,0.0,False
2307,2025-10-31 13:22:10,2025-10-31 13:26:53,Take Profit 3,15.0,1147.97,1147.97,0.0,False
2308,2025-10-31 13:22:10,2025-10-31 13:26:53,Take Profit 3,15.0,1147.97,1147.97,0.0,False
2309,2025-10-31 13:22:10,2025-10-31 13:26:53,Take Profit 3,15.0,1147.97,1147.97,0.0,False
2310,2025-10-31 13:22:10,2025-10-31 13:27:51,Take Profit 4,15.0,2895.56,2895.56,0.0,False
2311,2025-10-31 13:22:10,2025-10-31 13:27:51,Take Profit 4,15.0,2895.56,2895.56,0.0,False
2312,2025-10-31 13:22:10,2025-10-31 13:27:51,Take Profit 4,15.0,2895.56,2895.56,0.0,False
2313,2025-10-31 13:28:56,2025-10-31 13:36:36,Take Profit 1,15.0,750.19,750.19,0.0,False
2314,2025-10-31 13:28:56,2025-10-31 13:36:36,Take Profit 1,15.0,750.19,750.19,0.0,False
2315,2025-10-31 13:28:56,2025-10-31 13:36:36,Take Profit 1,15.0,750.19,750.19,0.0,False
2316,2025-10-31 13:28:56,2025-10-31 13:37:57,Trailing Stop,15.0,282.74,282.74,0.0,False
2317,2025-10-31 13:28:56,2025-10-31 13:37:57,Trailing Stop,10.0,282.74,282.74,0.0,True
2318,2025-10-31 13:28:56,2025-10-31 13:37:57,Trailing Stop,5.0,282.74,282.74,0.0,True
2319,2025-10-31 13:28:27,2025-10-31 13:47:36,Stop Loss,5.0,-6839.63,-2279.8766666666666,4559.753333333334,True
2320,2025-10-31 13:38:37,2025-10-31 13:47:36,Take Profit 1,5.0,1199.51,1199.51,0.0,True
2321,2025-10-31 13:38:37,2025-10-31 13:47:36,Take Profit 1,15.0,1199.51,1199.51,0.0,False
2322,2025-10-31 13:28:27,2025-10-31 13:47:36,Stop Loss,15.0,-6839.63,-6839.63,0.0,False
2323,2025-10-31 13:28:27,2025-10-31 13:47:36,Stop Loss,10.0,-6839.63,-4559.753333333333,2279.876666666667,True
2324,2025-10-31 13:38:37,2025-10-31 13:47:36,Take Profit 1,5.0,1199.51,1199.51,0.0,True
2325,2025-10-31 13:38:37,2025-10-31 13:49:38,Trailing Stop,15.0,1837.02,1837.02,0.0,False
2326,2025-10-31 13:38:37,2025-10-31 13:49:38,Trailing Stop,10.0,1837.02,1837.02,0.0,True
2327,2025-10-31 13:38:37,2025-10-31 13:49:38,Trailing Stop,5.0,1837.02,1837.02,0.0,True
2328,2025-10-31 13:50:01,2025-10-31 14:01:29,Take Profit 1,5.0,741.44,741.44,0.0,True
2329,2025-10-31 13:50:01,2025-10-31 14:01:29,Take Profit 1,15.0,741.44,741.44,0.0,False
2330,2025-10-31 13:50:01,2025-10-31 14:01:29,Take Profit 1,15.0,741.44,741.44,0.0,False
2331,2025-10-31 13:55:01,2025-10-31 14:03:31,Stop Loss,15.0,-8471.33,-8471.33,0.0,False
2332,2025-10-31 13:50:01,2025-10-31 14:03:31,Take Profit 2,10.0,906.63,906.63,0.0,True
2333,2025-10-31 13:50:01,2025-10-31 14:03:31,Take Profit 2,15.0,906.63,906.63,0.0,False
2334,2025-10-31 13:50:01,2025-10-31 14:03:31,Take Profit 2,15.0,906.63,906.63,0.0,False
2335,2025-10-31 13:55:01,2025-10-31 14:03:31,Stop Loss,15.0,-8471.33,-8471.33,0.0,False
2336,2025-10-31 13:55:01,2025-10-31 14:03:31,Stop Loss,10.0,-8471.33,-5647.553333333333,2823.7766666666666,True
2337,2025-10-31 13:50:01,2025-10-31 14:04:44,Trailing Stop,5.0,1423.5,1423.5,0.0,True
2338,2025-10-31 13:50:01,2025-10-31 14:04:44,Trailing Stop,5.0,1423.5,1423.5,0.0,True
2339,2025-10-31 13:50:01,2025-10-31 14:04:44,Trailing Stop,5.0,1423.5,1423.5,0.0,True
2340,2025-10-31 14:09:08,2025-10-31 14:13:50,Take Profit 1,5.0,733.6,733.6,0.0,True
2341,2025-10-31 14:09:08,2025-10-31 14:13:50,Take Profit 1,15.0,733.6,733.6,0.0,False
2342,2025-10-31 14:09:08,2025-10-31 14:13:50,Take Profit 1,15.0,733.6,733.6,0.0,False
2343,2025-10-31 14:09:08,2025-10-31 14:15:23,Trailing Stop,15.0,-12.63,-12.63,0.0,False
2344,2025-10-31 14:09:08,2025-10-31 14:15:23,Trailing Stop,10.0,-12.63,-8.42,4.210000000000001,True
2345,2025-10-31 14:09:08,2025-10-31 14:15:23,Trailing Stop,5.0,-12.63,-4.21,8.420000000000002,True
2346,2025-10-31 14:07:50,2025-10-31 14:17:20,Take Profit 1,5.0,765.11,765.11,0.0,True
2347,2025-10-31 14:07:50,2025-10-31 14:17:20,Take Profit 1,15.0,765.11,765.11,0.0,False
2348,2025-10-31 14:07:50,2025-10-31 14:17:20,Take Profit 1,15.0,765.11,765.11,0.0,False
2349,2025-10-31 14:07:50,2025-10-31 14:17:44,Take Profit 2,15.0,1806.95,1806.95,0.0,False
2350,2025-10-31 14:07:50,2025-10-31 14:17:44,Take Profit 2,15.0,1806.95,1806.95,0.0,False
2351,2025-10-31 14:07:50,2025-10-31 14:17:44,Take Profit 2,15.0,1806.95,1806.95,0.0,False
2352,2025-10-31 14:07:50,2025-10-31 14:18:35,Trailing Stop,15.0,2092.07,2092.07,0.0,False
2353,2025-10-31 14:07:50,2025-10-31 14:18:35,Trailing Stop,10.0,2092.07,2092.07,0.0,True
2354,2025-10-31 14:07:50,2025-10-31 14:18:35,Trailing Stop,5.0,2092.07,2092.07,0.0,True
2355,2025-10-31 14:19:24,2025-10-31 14:27:17,Take Profit 1,5.0,756.49,756.49,0.0,True
2356,2025-10-31 14:19:24,2025-10-31 14:27:17,Take Profit 1,15.0,756.49,756.49,0.0,False
2357,2025-10-31 14:19:24,2025-10-31 14:27:17,Take Profit 1,15.0,756.49,756.49,0.0,False
2358,2025-10-31 14:22:36,2025-10-31 14:33:04,Stop Loss,15.0,-8000.8,-8000.8,0.0,False
2359,2025-10-31 14:22:36,2025-10-31 14:33:04,Stop Loss,10.0,-8000.8,-5333.866666666667,2666.9333333333334,True
2360,2025-10-31 14:22:36,2025-10-31 14:33:04,Stop Loss,5.0,-8000.8,-2666.9333333333334,5333.866666666667,True
2361,2025-10-31 14:19:24,2025-10-31 14:33:30,Take Profit 2,5.0,962.87,962.87,0.0,True
2362,2025-10-31 14:19:24,2025-10-31 14:33:30,Take Profit 2,15.0,962.87,962.87,0.0,False
2363,2025-10-31 14:19:24,2025-10-31 14:33:30,Take Profit 2,15.0,962.87,962.87,0.0,False
2364,2025-10-31 14:19:24,2025-10-31 14:34:23,Trailing Stop,15.0,2045.4,2045.4,0.0,False
2365,2025-10-31 14:19:24,2025-10-31 14:34:23,Trailing Stop,10.0,2045.4,2045.4,0.0,True
2366,2025-10-31 14:19:24,2025-10-31 14:34:23,Trailing Stop,5.0,2045.4,2045.4,0.0,True
2367,2025-10-31 14:38:44,2025-10-31 14:39:09,Take Profit 1,5.0,770.97,770.97,0.0,True
2368,2025-10-31 14:38:44,2025-10-31 14:39:09,Take Profit 1,15.0,770.97,770.97,0.0,False
2369,2025-10-31 14:38:44,2025-10-31 14:39:09,Take Profit 1,15.0,770.97,770.97,0.0,False
2370,2025-10-31 14:38:44,2025-10-31 14:40:01,Trailing Stop,15.0,-92.02,-92.02,0.0,False
